Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Tipus_Vehicles,Desc_distintiu_ambiental,Nombre
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Ciclomotors,Etiqueta C – Verda,21
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Ciclomotors,No consta,4
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,Sense distintiu ambiental,232
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,Etiqueta B – Groga,194
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,Etiqueta C – Verda,67
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,Etiqueta E – Eco,2
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,No consta,4
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,Sense distintiu ambiental,114
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,Etiqueta B – Groga,62
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,Etiqueta C – Verda,24
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,No consta,5
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,Sense distintiu ambiental,195
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,Etiqueta B – Groga,6
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,Etiqueta C – Verda,6
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,No consta,7
2019,4,Les Corts,21,Pedralbes,Turismes,Sense distintiu ambiental,1170
2019,4,Les Corts,21,Pedralbes,Turismes,Etiqueta 0 – Zero emissions – Blava,113
2019,4,Les Corts,21,Pedralbes,Turismes,Etiqueta B – Groga,1845
2019,4,Les Corts,21,Pedralbes,Turismes,Etiqueta C – Verda,2780
2019,4,Les Corts,21,Pedralbes,Turismes,Etiqueta E – Eco,200
2019,4,Les Corts,21,Pedralbes,Turismes,No consta,40
2019,4,Les Corts,21,Pedralbes,Motos,Sense distintiu ambiental,927
2019,4,Les Corts,21,Pedralbes,Motos,Etiqueta 0 – Zero emissions – Blava,12
2019,4,Les Corts,21,Pedralbes,Motos,Etiqueta B – Groga,297
2019,4,Les Corts,21,Pedralbes,Motos,Etiqueta C – Verda,1627
2019,4,Les Corts,21,Pedralbes,Motos,No consta,22
2019,4,Les Corts,21,Pedralbes,Ciclomotors,Sense distintiu ambiental,189
2019,4,Les Corts,21,Pedralbes,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,5
2019,4,Les Corts,21,Pedralbes,Ciclomotors,Etiqueta B – Groga,178
2019,4,Les Corts,21,Pedralbes,Ciclomotors,Etiqueta C – Verda,9
2019,4,Les Corts,21,Pedralbes,Ciclomotors,No consta,3
2019,4,Les Corts,21,Pedralbes,Furgonetes,Sense distintiu ambiental,131
2019,4,Les Corts,21,Pedralbes,Furgonetes,Etiqueta B – Groga,84
2019,4,Les Corts,21,Pedralbes,Furgonetes,Etiqueta C – Verda,33
2019,4,Les Corts,21,Pedralbes,Furgonetes,No consta,2
2019,4,Les Corts,21,Pedralbes,Camions,Sense distintiu ambiental,73
2019,4,Les Corts,21,Pedralbes,Camions,Etiqueta B – Groga,18
2019,4,Les Corts,21,Pedralbes,Camions,Etiqueta C – Verda,6
2019,4,Les Corts,21,Pedralbes,Camions,No consta,1
2019,4,Les Corts,21,Pedralbes,Altres vehicles,Sense distintiu ambiental,132
2019,4,Les Corts,21,Pedralbes,Altres vehicles,Etiqueta B – Groga,2
2019,4,Les Corts,21,Pedralbes,Altres vehicles,Etiqueta C – Verda,2
2019,4,Les Corts,21,Pedralbes,Altres vehicles,No consta,2
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,Sense distintiu ambiental,428
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,Etiqueta 0 – Zero emissions – Blava,20
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,Etiqueta B – Groga,630
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,Etiqueta C – Verda,775
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,Etiqueta E – Eco,68
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Turismes,No consta,9
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,Sense distintiu ambiental,257
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,Etiqueta 0 – Zero emissions – Blava,6
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,Etiqueta B – Groga,118
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,Etiqueta C – Verda,552
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,No consta,9
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,Sense distintiu ambiental,67
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,Etiqueta 0 – Zero emissions – Blava,3
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,Etiqueta B – Groga,54
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,Etiqueta C – Verda,3
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,No consta,1
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,Sense distintiu ambiental,81
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,Etiqueta B – Groga,68
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,Etiqueta C – Verda,13
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,No consta,1
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,Sense distintiu ambiental,27
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,Etiqueta B – Groga,17
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,Etiqueta C – Verda,3
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,No consta,1
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,Sense distintiu ambiental,28
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,Etiqueta B – Groga,7
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,Etiqueta C – Verda,4
2019,5,Sarrià-St. Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,No consta,2
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,Sense distintiu ambiental,1852
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,Etiqueta 0 – Zero emissions – Blava,71
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,Etiqueta B – Groga,3130
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,Etiqueta C – Verda,4266
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,Etiqueta E – Eco,286
2019,5,Sarrià-St. Gervasi,23,Sarrià,Turismes,No consta,50
2019,5,Sarrià-St. Gervasi,23,Sarrià,Motos,Sense distintiu ambiental,1611
2019,5,Sarrià-St. Gervasi,23,Sarrià,Motos,Etiqueta 0 – Zero emissions – Blava,29
2019,5,Sarrià-St. Gervasi,23,Sarrià,Motos,Etiqueta B – Groga,641
2019,5,Sarrià-St. Gervasi,23,Sarrià,Motos,Etiqueta C – Verda,3350
2019,5,Sarrià-St. Gervasi,23,Sarrià,Motos,No consta,45
2019,5,Sarrià-St. Gervasi,23,Sarrià,Ciclomotors,Sense distintiu ambiental,348
2019,5,Sarrià-St. Gervasi,23,Sarrià,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,9
2019,5,Sarrià-St. Gervasi,23,Sarrià,Ciclomotors,Etiqueta B – Groga,316
2019,5,Sarrià-St. Gervasi,23,Sarrià,Ciclomotors,Etiqueta C – Verda,15
2019,5,Sarrià-St. Gervasi,23,Sarrià,Ciclomotors,No consta,3
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,Sense distintiu ambiental,218
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,Etiqueta B – Groga,215
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,Etiqueta C – Verda,78
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,Etiqueta E – Eco,7
2019,5,Sarrià-St. Gervasi,23,Sarrià,Furgonetes,No consta,5
2019,5,Sarrià-St. Gervasi,23,Sarrià,Camions,Sense distintiu ambiental,89
2019,5,Sarrià-St. Gervasi,23,Sarrià,Camions,Etiqueta B – Groga,49
2019,5,Sarrià-St. Gervasi,23,Sarrià,Camions,Etiqueta C – Verda,15
2019,5,Sarrià-St. Gervasi,23,Sarrià,Altres vehicles,Sense distintiu ambiental,173
2019,5,Sarrià-St. Gervasi,23,Sarrià,Altres vehicles,Etiqueta B – Groga,12
2019,5,Sarrià-St. Gervasi,23,Sarrià,Altres vehicles,Etiqueta C – Verda,11
2019,5,Sarrià-St. Gervasi,23,Sarrià,Altres vehicles,Etiqueta E – Eco,1
2019,5,Sarrià-St. Gervasi,23,Sarrià,Altres vehicles,No consta,3
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,Sense distintiu ambiental,1297
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,Etiqueta 0 – Zero emissions – Blava,67
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,Etiqueta B – Groga,2330
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,Etiqueta C – Verda,3457
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,Etiqueta E – Eco,249
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Turismes,No consta,30
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Motos,Sense distintiu ambiental,1323
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Motos,Etiqueta 0 – Zero emissions – Blava,15
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Motos,Etiqueta B – Groga,471
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Motos,Etiqueta C – Verda,2556
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Motos,No consta,41
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Ciclomotors,Sense distintiu ambiental,252
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,7
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Ciclomotors,Etiqueta B – Groga,237
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Ciclomotors,Etiqueta C – Verda,17
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Ciclomotors,No consta,2
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,Sense distintiu ambiental,135
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,Etiqueta 0 – Zero emissions – Blava,3
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,Etiqueta B – Groga,103
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,Etiqueta C – Verda,30
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,Etiqueta E – Eco,2
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Furgonetes,No consta,1
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Camions,Sense distintiu ambiental,69
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Camions,Etiqueta 0 – Zero emissions – Blava,1
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Camions,Etiqueta B – Groga,18
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Camions,Etiqueta C – Verda,3
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Camions,No consta,1
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Altres vehicles,Sense distintiu ambiental,96
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Altres vehicles,Etiqueta B – Groga,4
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Altres vehicles,Etiqueta C – Verda,2
2019,5,Sarrià-St. Gervasi,24,les Tres Torres,Altres vehicles,No consta,1
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,Sense distintiu ambiental,2023
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,Etiqueta 0 – Zero emissions – Blava,100
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,Etiqueta B – Groga,3286
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,Etiqueta C – Verda,4624
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,Etiqueta E – Eco,329
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Turismes,No consta,66
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Motos,Sense distintiu ambiental,1784
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Motos,Etiqueta 0 – Zero emissions – Blava,365
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Motos,Etiqueta B – Groga,735
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Motos,Etiqueta C – Verda,3783
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Motos,No consta,50
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,Sense distintiu ambiental,428
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,4
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,Etiqueta B – Groga,408
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,Etiqueta C – Verda,18
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,No consta,4
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,Sense distintiu ambiental,190
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,Etiqueta B – Groga,199
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,Etiqueta C – Verda,79
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,Etiqueta E – Eco,6
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,No consta,2
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Camions,Sense distintiu ambiental,75
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Camions,Etiqueta B – Groga,42
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Camions,Etiqueta C – Verda,10
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Camions,No consta,1
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,Sense distintiu ambiental,156
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,Etiqueta B – Groga,6
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,Etiqueta C – Verda,2
2019,5,Sarrià-St. Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,No consta,1
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Turismes,Sense distintiu ambiental,4243
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Turismes,Etiqueta 0 – Zero emissions – Blava,167
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Turismes,Etiqueta B – Groga,6751
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Turismes,Etiqueta C – Verda,9391
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Turismes,Etiqueta E – Eco,754
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Turismes,No consta,112
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Motos,Sense distintiu ambiental,3525
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Motos,Etiqueta 0 – Zero emissions – Blava,203
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Motos,Etiqueta B – Groga,1355
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Motos,Etiqueta C – Verda,7351
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Motos,No consta,148
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,Sense distintiu ambiental,756
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,15
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,Etiqueta B – Groga,715
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,Etiqueta C – Verda,55
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,No consta,9
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Furgonetes,Sense distintiu ambiental,535
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Furgonetes,Etiqueta 0 – Zero emissions – Blava,5
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Furgonetes,Etiqueta B – Groga,489
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Furgonetes,Etiqueta C – Verda,207
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Furgonetes,Etiqueta E – Eco,3
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Furgonetes,No consta,12
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Camions,Sense distintiu ambiental,336
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Camions,Etiqueta 0 – Zero emissions – Blava,1
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Camions,Etiqueta B – Groga,133
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Camions,Etiqueta C – Verda,40
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Camions,No consta,3
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,Sense distintiu ambiental,507
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,Etiqueta B – Groga,12
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,Etiqueta C – Verda,11
2019,5,Sarrià-St. Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,No consta,16
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Turismes,Sense distintiu ambiental,1972
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Turismes,Etiqueta 0 – Zero emissions – Blava,41
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Turismes,Etiqueta B – Groga,3245
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Turismes,Etiqueta C – Verda,4122
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Turismes,Etiqueta E – Eco,327
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Turismes,No consta,42
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Motos,Sense distintiu ambiental,1672
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Motos,Etiqueta 0 – Zero emissions – Blava,15
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Motos,Etiqueta B – Groga,775
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Motos,Etiqueta C – Verda,3865
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Motos,No consta,50
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Ciclomotors,Sense distintiu ambiental,432
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,9
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Ciclomotors,Etiqueta B – Groga,406
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Ciclomotors,Etiqueta C – Verda,29
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Ciclomotors,No consta,6
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Furgonetes,Sense distintiu ambiental,238
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Furgonetes,Etiqueta B – Groga,212
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Furgonetes,Etiqueta C – Verda,61
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Furgonetes,Etiqueta E – Eco,1
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Furgonetes,No consta,4
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Camions,Sense distintiu ambiental,77
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Camions,Etiqueta B – Groga,27
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Camions,Etiqueta C – Verda,5
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Camions,No consta,2
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Altres vehicles,Sense distintiu ambiental,123
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Altres vehicles,Etiqueta B – Groga,5
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Altres vehicles,Etiqueta C – Verda,12
2019,5,Sarrià-St. Gervasi,27,el Putxet i el Farró,Altres vehicles,No consta,2
2019,6,Gràcia,28,Vallcarca i els Penitents,Turismes,Sense distintiu ambiental,1128
2019,6,Gràcia,28,Vallcarca i els Penitents,Turismes,Etiqueta 0 – Zero emissions – Blava,22
2019,6,Gràcia,28,Vallcarca i els Penitents,Turismes,Etiqueta B – Groga,1838
2019,6,Gràcia,28,Vallcarca i els Penitents,Turismes,Etiqueta C – Verda,2213
2019,6,Gràcia,28,Vallcarca i els Penitents,Turismes,Etiqueta E – Eco,173
2019,6,Gràcia,28,Vallcarca i els Penitents,Turismes,No consta,26
2019,6,Gràcia,28,Vallcarca i els Penitents,Motos,Sense distintiu ambiental,664
2019,6,Gràcia,28,Vallcarca i els Penitents,Motos,Etiqueta 0 – Zero emissions – Blava,15
2019,6,Gràcia,28,Vallcarca i els Penitents,Motos,Etiqueta B – Groga,335
2019,6,Gràcia,28,Vallcarca i els Penitents,Motos,Etiqueta C – Verda,1845
2019,6,Gràcia,28,Vallcarca i els Penitents,Motos,No consta,23
2019,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,Sense distintiu ambiental,259
2019,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,2
2019,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,Etiqueta B – Groga,224
2019,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,Etiqueta C – Verda,18
2019,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,No consta,1
2019,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,Sense distintiu ambiental,144
2019,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,Etiqueta 0 – Zero emissions – Blava,1
2019,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,Etiqueta B – Groga,124
2019,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,Etiqueta C – Verda,32
2019,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,No consta,1
2019,6,Gràcia,28,Vallcarca i els Penitents,Camions,Sense distintiu ambiental,44
2019,6,Gràcia,28,Vallcarca i els Penitents,Camions,Etiqueta B – Groga,29
2019,6,Gràcia,28,Vallcarca i els Penitents,Camions,Etiqueta C – Verda,4
2019,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,Sense distintiu ambiental,76
2019,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,Etiqueta B – Groga,12
2019,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,Etiqueta C – Verda,5
2019,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,No consta,4
2019,6,Gràcia,29,el Coll,Turismes,Sense distintiu ambiental,454
2019,6,Gràcia,29,el Coll,Turismes,Etiqueta 0 – Zero emissions – Blava,2
2019,6,Gràcia,29,el Coll,Turismes,Etiqueta B – Groga,785
2019,6,Gràcia,29,el Coll,Turismes,Etiqueta C – Verda,792
2019,6,Gràcia,29,el Coll,Turismes,Etiqueta E – Eco,58
2019,6,Gràcia,29,el Coll,Turismes,No consta,13
2019,6,Gràcia,29,el Coll,Motos,Sense distintiu ambiental,233
2019,6,Gràcia,29,el Coll,Motos,Etiqueta 0 – Zero emissions – Blava,2
2019,6,Gràcia,29,el Coll,Motos,Etiqueta B – Groga,196
2019,6,Gràcia,29,el Coll,Motos,Etiqueta C – Verda,815
2019,6,Gràcia,29,el Coll,Motos,No consta,7
2019,6,Gràcia,29,el Coll,Ciclomotors,Sense distintiu ambiental,126
2019,6,Gràcia,29,el Coll,Ciclomotors,Etiqueta 0 – Zero emissions – Blava,3
2019,6,Gràcia,29,el Coll,Ciclomotors,Etiqueta B – Groga,131
2019,6,Gràcia,29,el Coll,Ciclomotors,Etiqueta C – Verda,7
2019,6,Gràcia,29,el Coll,Ciclomotors,No consta,1
2019,6,Gràcia,29,el Coll,Furgonetes,Sense distintiu ambiental,61
2019,6,Gràcia,29,el Coll,Furgonetes,Etiqueta B – Groga,57
2019,6,Gràcia,29,el Coll,Furgonetes,Etiqueta C – Verda,18
2019,6,Gràcia,29,el Coll,Camions,Sense distintiu ambiental,26
2019,6,Gràcia,29,el Coll,Camions,Etiqueta B – Groga,8
2019,6,Gràcia,29,el Coll,Camions,Etiqueta C – Verda,2
2019,6,Gràcia,29,el Coll,Altres vehicles,Sense distintiu ambiental,27
2019,6,Gràcia,29,el Coll,Altres vehicles,Etiqueta B – Groga,2
2019,6,Gràcia,29,el Coll,Altres vehicles,Etiqueta C – Verda,2
2019,6,Gràcia,30,la Salut,Turismes,Sense distintiu ambiental,894
2019,6,Gràcia,30,la Salut,Turismes,Etiqueta 0 – Zero emissions – Blava,6
2019,6,Gràcia,30,la Salut,Turismes,Etiqueta B – Groga,1466
2019,6,Gràcia,30,la Salut,Turismes,Etiqueta C – Verda,1700
2019,6,Gràcia,30,la Salut,Turismes,Etiqueta E – Eco,148
2019,6,Gràcia,30,la Salut,Turismes,No consta,16
2019,6,Gràcia,30,la Salut,Motos,Sense distintiu ambiental,496
